Product Title, Merchant ID, Cluster Label, Category ID, Category Label,Cluster
23381,-0.7662558860432058,9469,-1.709389123682551,7,1
23153,-0.9112677406413947,9469,-1.709389123682551,7,1
23961,-0.7577257769491947,9469,-1.709389123682551,7,1
22725,-0.7491956678551835,9469,-1.709389123682551,7,1
26628,-0.928327958829417,9469,-1.709389123682551,7,1
23154,-0.8771473042653503,9469,-1.709389123682551,7,1
23132,-0.8515569769833169,9469,-1.709389123682551,7,1
26704,-0.8430268678893058,9469,-1.709389123682551,7,1
2660,-1.0050989406755169,914,-1.709389123682551,7,2
2598,-1.013629049769528,914,-1.709389123682551,7,2
2601,-1.0221591588635393,914,-1.709389123682551,7,2
2599,-0.8942075224533725,914,-1.709389123682551,7,2
15681,-0.9965688315815058,914,-1.709389123682551,7,0
2612,-0.9880387224874947,914,-1.709389123682551,7,2
2612,-0.9795086133934836,914,-1.709389123682551,7,2
2597,-0.9709785042994725,914,-1.709389123682551,7,2
2602,-0.8856774133593613,914,-1.709389123682551,7,2
2612,-0.9027376315473836,914,-1.709389123682551,7,2
2601,-0.9624483952054613,914,-1.709389123682551,7,2
2601,-0.9453881770174392,914,-1.709389123682551,7,2
2600,-0.9197978497354058,914,-1.709389123682551,7,2
2604,-0.9368580679234281,914,-1.709389123682551,7,2
26660,-0.928327958829417,914,-1.709389123682551,7,1
15681,-0.8259666497012836,914,-1.709389123682551,7,0
2604,-0.9112677406413947,914,-1.709389123682551,7,2
2571,-0.8771473042653503,914,-1.709389123682551,7,2
26661,-0.8430268678893058,914,-1.709389123682551,7,1
2603,-0.8089064315132614,914,-1.709389123682551,7,2
2661,-0.8344967587952947,914,-1.709389123682551,7,2
2482,-1.0050989406755169,894,-1.709389123682551,7,2
2461,-1.0221591588635393,894,-1.709389123682551,7,2
2517,-0.9880387224874947,894,-1.709389123682551,7,2
2463,-0.9197978497354058,894,-1.709389123682551,7,2
2466,-0.9965688315815058,894,-1.709389123682551,7,2
2517,-0.9795086133934836,894,-1.709389123682551,7,2
2467,-0.9539182861114502,894,-1.709389123682551,7,2
2462,-0.9624483952054613,894,-1.709389123682551,7,2
2462,-0.9453881770174392,894,-1.709389123682551,7,2
2467,-0.9027376315473836,894,-1.709389123682551,7,2
2483,-0.9368580679234281,894,-1.709389123682551,7,2
15653,-0.8259666497012836,894,-1.709389123682551,7,0
2484,-0.9112677406413947,894,-1.709389123682551,7,2
2459,-1.013629049769528,894,-1.709389123682551,7,2
2464,-0.8856774133593613,894,-1.709389123682551,7,2
2668,-0.8686171951713392,894,-1.709389123682551,7,2
42,-0.8771473042653503,894,-1.709389123682551,7,2
15654,-0.8600870860773281,894,-1.709389123682551,7,0
26646,-0.8430268678893058,894,-1.709389123682551,7,1
15655,-0.8089064315132614,894,-1.709389123682551,7,0
2547,-1.0221591588635393,908,-1.709389123682551,7,2
2545,-1.013629049769528,908,-1.709389123682551,7,2
2550,-0.9965688315815058,908,-1.709389123682551,7,2
2564,-0.9880387224874947,908,-1.709389123682551,7,2
2564,-0.9795086133934836,908,-1.709389123682551,7,2
2546,-0.9709785042994725,908,-1.709389123682551,7,2
2550,-0.9539182861114502,908,-1.709389123682551,7,2
2549,-0.9624483952054613,908,-1.709389123682551,7,2
2547,-0.9453881770174392,908,-1.709389123682551,7,2
2552,-0.9368580679234281,908,-1.709389123682551,7,2
2670,-1.0050989406755169,908,-1.709389123682551,7,2
2552,-0.9112677406413947,908,-1.709389123682551,7,2
2548,-0.9197978497354058,908,-1.709389123682551,7,2
2570,-0.8771473042653503,908,-1.709389123682551,7,2
15672,-0.8600870860773281,908,-1.709389123682551,7,0
26655,-0.8430268678893058,908,-1.709389123682551,7,1
15674,-0.8089064315132614,908,-1.709389123682551,7,0
2657,-0.8344967587952947,908,-1.709389123682551,7,2
2524,-1.0221591588635393,904,-1.709389123682551,7,2
2528,-1.0050989406755169,904,-1.709389123682551,7,2
2525,-0.9197978497354058,904,-1.709389123682551,7,2
2521,-1.013629049769528,904,-1.709389123682551,7,2
2526,-0.9965688315815058,904,-1.709389123682551,7,2
2567,-0.7918462133252392,904,-1.709389123682551,7,2
2542,-0.9880387224874947,904,-1.709389123682551,7,2
2542,-0.9795086133934836,904,-1.709389123682551,7,2
15668,-0.8259666497012836,904,-1.709389123682551,7,0
2522,-0.9709785042994725,904,-1.709389123682551,7,2
2527,-0.9539182861114502,904,-1.709389123682551,7,2
2522,-0.9624483952054613,904,-1.709389123682551,7,2
2527,-0.9453881770174392,904,-1.709389123682551,7,2
2532,-0.9368580679234281,904,-1.709389123682551,7,2
2531,-0.9112677406413947,904,-1.709389123682551,7,2
2520,-0.8771473042653503,904,-1.709389123682551,7,2
15670,-0.8600870860773281,904,-1.709389123682551,7,0
26651,-0.8430268678893058,904,-1.709389123682551,7,1
15669,-0.8089064315132614,904,-1.709389123682551,7,0
2654,-0.8344967587952947,904,-1.709389123682551,7,2
23129,-1.0050989406755169,9465,-1.709389123682551,7,1
23130,-1.013629049769528,9465,-1.709389123682551,7,1
8852,-0.9965688315815058,9465,-1.709389123682551,7,0
23114,-0.8259666497012836,9465,-1.709389123682551,7,1
23125,-0.9880387224874947,9465,-1.709389123682551,7,1
23125,-0.9795086133934836,9465,-1.709389123682551,7,1
23125,-0.9027376315473836,9465,-1.709389123682551,7,1
23128,-0.8856774133593613,9465,-1.709389123682551,7,1
23131,-0.9368580679234281,9465,-1.709389123682551,7,1
23131,-0.9112677406413947,9465,-1.709389123682551,7,1
23959,-0.7577257769491947,9465,-1.709389123682551,7,1
23113,-0.9624483952054613,9465,-1.709389123682551,7,1
23112,-0.8515569769833169,9465,-1.709389123682551,7,1
23115,-0.8430268678893058,9465,-1.709389123682551,7,1
23124,-0.8089064315132614,9465,-1.709389123682551,7,1
2491,-1.013629049769528,899,-1.709389123682551,7,2
2495,-1.0221591588635393,899,-1.709389123682551,7,2
2496,-0.9965688315815058,899,-1.709389123682551,7,2
2514,-0.9880387224874947,899,-1.709389123682551,7,2
2514,-0.9795086133934836,899,-1.709389123682551,7,2
2514,-0.9027376315473836,899,-1.709389123682551,7,2
2492,-0.9539182861114502,899,-1.709389123682551,7,2
2492,-0.9624483952054613,899,-1.709389123682551,7,2
2496,-0.9453881770174392,899,-1.709389123682551,7,2
2493,-0.9197978497354058,899,-1.709389123682551,7,2
2510,-0.9368580679234281,899,-1.709389123682551,7,2
2509,-0.9112677406413947,899,-1.709389123682551,7,2
2650,-1.0050989406755169,899,-1.709389123682551,7,2
15663,-0.8856774133593613,899,-1.709389123682551,7,0
15661,-0.8259666497012836,899,-1.709389123682551,7,0
26648,-0.8430268678893058,899,-1.709389123682551,7,1
2507,-0.8771473042653503,899,-1.709389123682551,7,2
15662,-0.8600870860773281,899,-1.709389123682551,7,0
15664,-0.8089064315132614,899,-1.709389123682551,7,0
10093,-0.9880387224874947,9471,-1.709389123682551,7,0
10093,-0.9795086133934836,9471,-1.709389123682551,7,0
23136,-1.0050989406755169,9471,-1.709389123682551,7,1
23143,-1.013629049769528,9471,-1.709389123682551,7,1
23137,-0.8259666497012836,9471,-1.709389123682551,7,1
23150,-0.7747859951372169,9471,-1.709389123682551,7,1
23139,-0.9027376315473836,9471,-1.709389123682551,7,1
23149,-1.0221591588635393,9471,-1.709389123682551,7,1
643,-0.9965688315815058,9471,-1.709389123682551,7,2
23156,-0.9368580679234281,9471,-1.709389123682551,7,1
23157,-0.9112677406413947,9471,-1.709389123682551,7,1
23382,-0.7662558860432058,9471,-1.709389123682551,7,1
23967,-0.7577257769491947,9471,-1.709389123682551,7,1
22726,-0.7491956678551835,9471,-1.709389123682551,7,1
23146,-0.9624483952054613,9471,-1.709389123682551,7,1
206,-0.8771473042653503,9471,-1.709389123682551,7,2
26629,-0.928327958829417,9471,-1.709389123682551,7,1
23148,-0.8515569769833169,9471,-1.709389123682551,7,1
26704,-0.8430268678893058,9471,-1.709389123682551,7,1
15652,-0.9880387224874947,884,-1.709389123682551,7,0
15643,-0.9965688315815058,884,-1.709389123682551,7,0
15652,-0.9795086133934836,884,-1.709389123682551,7,0
2456,-0.9624483952054613,884,-1.709389123682551,7,2
26642,-0.8430268678893058,884,-1.709389123682551,7,1
2432,-0.9368580679234281,884,-1.709389123682551,7,2
2424,-1.0050989406755169,884,-1.709389123682551,7,2
2433,-0.9112677406413947,884,-1.709389123682551,7,2
2422,-1.013629049769528,884,-1.709389123682551,7,2
2423,-0.8003763224192503,884,-1.709389123682551,7,2
2425,-0.9453881770174392,884,-1.709389123682551,7,2
40,-0.8771473042653503,884,-1.709389123682551,7,2
15640,-0.8089064315132614,884,-1.709389123682551,7,0
2649,-1.0050989406755169,890,-1.709389123682551,7,2
2454,-0.9880387224874947,890,-1.709389123682551,7,2
15650,-0.9965688315815058,890,-1.709389123682551,7,0
2454,-0.9795086133934836,890,-1.709389123682551,7,2
2454,-0.9027376315473836,890,-1.709389123682551,7,2
2441,-0.9624483952054613,890,-1.709389123682551,7,2
2441,-0.9453881770174392,890,-1.709389123682551,7,2
2447,-0.9368580679234281,890,-1.709389123682551,7,2
2474,-1.013629049769528,890,-1.709389123682551,7,2
2448,-0.9112677406413947,890,-1.709389123682551,7,2
2444,-0.8771473042653503,890,-1.709389123682551,7,2
26645,-0.8430268678893058,890,-1.709389123682551,7,1
15649,-0.8089064315132614,890,-1.709389123682551,7,0
2437,-0.8515569769833169,890,-1.709389123682551,7,2
23161,-1.0050989406755169,9474,-1.709389123682551,7,1
23164,-0.9197978497354058,9474,-1.709389123682551,7,1
23167,-1.013629049769528,9474,-1.709389123682551,7,1
23166,-0.8259666497012836,9474,-1.709389123682551,7,1
23172,-0.9880387224874947,9474,-1.709389123682551,7,1
23170,-0.9795086133934836,9474,-1.709389123682551,7,1
23180,-0.9368580679234281,9474,-1.709389123682551,7,1
23172,-0.9027376315473836,9474,-1.709389123682551,7,1
23159,-0.9624483952054613,9474,-1.709389123682551,7,1
23949,-0.9965688315815058,9474,-1.709389123682551,7,1
23179,-0.8856774133593613,9474,-1.709389123682551,7,1
23383,-0.7662558860432058,9474,-1.709389123682551,7,1
23181,-0.9112677406413947,9474,-1.709389123682551,7,1
23158,-0.8515569769833169,9474,-1.709389123682551,7,1
26706,-0.8430268678893058,9474,-1.709389123682551,7,1
2427,-1.013629049769528,886,-1.709389123682551,7,2
2455,-0.9880387224874947,886,-1.709389123682551,7,2
2434,-0.9112677406413947,886,-1.709389123682551,7,2
2455,-0.9795086133934836,886,-1.709389123682551,7,2
2431,-0.9965688315815058,886,-1.709389123682551,7,2
15646,-0.9027376315473836,886,-1.709389123682551,7,0
2430,-0.9624483952054613,886,-1.709389123682551,7,2
2428,-0.9453881770174392,886,-1.709389123682551,7,2
2435,-0.9368580679234281,886,-1.709389123682551,7,2
2429,-0.9197978497354058,886,-1.709389123682551,7,2
2648,-1.0050989406755169,886,-1.709389123682551,7,2
41,-0.8771473042653503,886,-1.709389123682551,7,2
26643,-0.8430268678893058,886,-1.709389123682551,7,1
15645,-0.8089064315132614,886,-1.709389123682551,7,0
2439,-1.0050989406755169,888,-1.709389123682551,7,2
26644,-0.8430268678893058,888,-1.709389123682551,7,1
2438,-1.013629049769528,888,-1.709389123682551,7,2
2451,-0.9880387224874947,888,-1.709389123682551,7,2
2451,-0.9795086133934836,888,-1.709389123682551,7,2
2453,-0.9624483952054613,888,-1.709389123682551,7,2
2452,-0.9453881770174392,888,-1.709389123682551,7,2
15651,-0.9027376315473836,888,-1.709389123682551,7,0
2445,-0.9368580679234281,888,-1.709389123682551,7,2
15642,-0.9965688315815058,888,-1.709389123682551,7,0
2445,-0.9112677406413947,888,-1.709389123682551,7,2
2443,-0.8771473042653503,888,-1.709389123682551,7,2
2442,-0.8856774133593613,888,-1.709389123682551,7,2
15647,-0.8089064315132614,888,-1.709389123682551,7,0
22939,-0.7406655587611725,9380,-1.709389123682551,7,1
22776,-0.7321354496671614,9380,-1.709389123682551,7,1
26694,-0.8430268678893058,9380,-1.709389123682551,7,1
22942,-0.9880387224874947,9380,-1.709389123682551,7,1
22950,-1.0050989406755169,9380,-1.709389123682551,7,1
22942,-0.9795086133934836,9380,-1.709389123682551,7,1
22941,-1.013629049769528,9380,-1.709389123682551,7,1
23956,-0.7577257769491947,9380,-1.709389123682551,7,1
22942,-0.9027376315473836,9380,-1.709389123682551,7,1
22940,-0.8259666497012836,9380,-1.709389123682551,7,1
22943,-0.9197978497354058,9380,-1.709389123682551,7,1
22944,-0.8771473042653503,9380,-1.709389123682551,7,1
22947,-0.9624483952054613,9380,-1.709389123682551,7,1
22946,-0.7747859951372169,9380,-1.709389123682551,7,1
23379,-0.7662558860432058,9380,-1.709389123682551,7,1
22945,-0.9112677406413947,9380,-1.709389123682551,7,1
19063,-0.9965688315815058,9380,-1.709389123682551,7,0
10091,-0.9880387224874947,9383,-1.709389123682551,7,0
10091,-0.9795086133934836,9383,-1.709389123682551,7,0
22957,-1.013629049769528,9383,-1.709389123682551,7,1
26695,-0.8430268678893058,9383,-1.709389123682551,7,1
23966,-1.0050989406755169,9383,-1.709389123682551,7,1
22952,-0.8259666497012836,9383,-1.709389123682551,7,1
23957,-0.7577257769491947,9383,-1.709389123682551,7,1
22955,-0.9027376315473836,9383,-1.709389123682551,7,1
22954,-0.8856774133593613,9383,-1.709389123682551,7,1
22959,-0.9368580679234281,9383,-1.709389123682551,7,1
22958,-0.9112677406413947,9383,-1.709389123682551,7,1
10060,-0.7747859951372169,9383,-1.709389123682551,7,0
22953,-0.9624483952054613,9383,-1.709389123682551,7,1
22956,-0.8771473042653503,9383,-1.709389123682551,7,1
22960,-0.9965688315815058,9383,-1.709389123682551,7,1
23380,-0.7662558860432058,9383,-1.709389123682551,7,1
23059,-1.0050989406755169,9433,-1.709389123682551,7,1
23072,-0.8259666497012836,9433,-1.709389123682551,7,1
23435,-1.013629049769528,9433,-1.709389123682551,7,1
23061,-0.9197978497354058,9433,-1.709389123682551,7,1
23057,-0.9880387224874947,9433,-1.709389123682551,7,1
23055,-0.9795086133934836,9433,-1.709389123682551,7,1
23057,-0.9027376315473836,9433,-1.709389123682551,7,1
23385,-0.7662558860432058,9433,-1.709389123682551,7,1
23074,-0.9112677406413947,9433,-1.709389123682551,7,1
23071,-0.9709785042994725,9433,-1.709389123682551,7,1
23060,-0.8856774133593613,9433,-1.709389123682551,7,1
23073,-0.9624483952054613,9433,-1.709389123682551,7,1
23058,-0.8771473042653503,9433,-1.709389123682551,7,1
23054,-0.8515569769833169,9433,-1.709389123682551,7,1
26702,-0.8430268678893058,9433,-1.709389123682551,7,1
8543,-0.7321354496671614,3180,-1.709389123682551,7,2
8549,-0.9795086133934836,3180,-1.709389123682551,7,2
8549,-0.9880387224874947,3180,-1.709389123682551,7,2
8584,-0.8856774133593613,3180,-1.709389123682551,7,2
8549,-0.9027376315473836,3180,-1.709389123682551,7,2
8547,-0.9965688315815058,3180,-1.709389123682551,7,2
8584,-1.0050989406755169,3180,-1.709389123682551,7,2
8608,-0.7662558860432058,3180,-1.709389123682551,7,2
8625,-0.8771473042653503,3180,-1.709389123682551,7,2
8624,-0.9112677406413947,3180,-1.709389123682551,7,2
8544,-1.013629049769528,3180,-1.709389123682551,7,2
26609,-0.928327958829417,3180,-1.709389123682551,7,1
26621,-0.8686171951713392,3180,-1.709389123682551,7,1
8545,-0.8259666497012836,3180,-1.709389123682551,7,2
26620,-0.8430268678893058,3180,-1.709389123682551,7,1
8548,-0.7236053405731503,3180,-1.709389123682551,7,2
8546,-0.7150752314791392,3180,-1.709389123682551,7,2
8546,-0.706545122385128,3180,-1.709389123682551,7,2
8543,-0.8515569769833169,3180,-1.709389123682551,7,2
19062,-0.8089064315132614,3180,-1.709389123682551,7,0
2585,-1.0050989406755169,912,-1.709389123682551,7,2
2583,-0.9624483952054613,912,-1.709389123682551,7,2
2584,-0.9453881770174392,912,-1.709389123682551,7,2
2594,-0.9880387224874947,912,-1.709389123682551,7,2
2591,-0.9795086133934836,912,-1.709389123682551,7,2
2581,-1.013629049769528,912,-1.709389123682551,7,2
2590,-0.9027376315473836,912,-1.709389123682551,7,2
2582,-0.9197978497354058,912,-1.709389123682551,7,2
15679,-0.9965688315815058,912,-1.709389123682551,7,0
2587,-0.9368580679234281,912,-1.709389123682551,7,2
13,-0.8771473042653503,912,-1.709389123682551,7,2
2576,-0.9112677406413947,912,-1.709389123682551,7,2
26659,-0.8430268678893058,912,-1.709389123682551,7,1
10086,-0.9880387224874947,9467,-1.709389123682551,7,0
10086,-0.9795086133934836,9467,-1.709389123682551,7,0
23123,-1.0050989406755169,9467,-1.709389123682551,7,1
23119,-1.013629049769528,9467,-1.709389123682551,7,1
23120,-0.7747859951372169,9467,-1.709389123682551,7,1
23122,-0.9027376315473836,9467,-1.709389123682551,7,1
23116,-0.8856774133593613,9467,-1.709389123682551,7,1
23118,-0.9624483952054613,9467,-1.709389123682551,7,1
23117,-1.0221591588635393,9467,-1.709389123682551,7,1
23960,-0.7577257769491947,9467,-1.709389123682551,7,1
23118,-0.8003763224192503,9467,-1.709389123682551,7,1
29083,-1.013629049769528,12003,-1.709389123682551,7,1
29078,-1.0050989406755169,12003,-1.709389123682551,7,1
29081,-0.9880387224874947,12003,-1.709389123682551,7,1
29081,-0.9795086133934836,12003,-1.709389123682551,7,1
29079,-0.8856774133593613,12003,-1.709389123682551,7,1
29081,-0.9027376315473836,12003,-1.709389123682551,7,1
28929,-0.7662558860432058,12003,-1.709389123682551,7,1
29082,-1.0221591588635393,12003,-1.709389123682551,7,1
29085,-0.9453881770174392,12003,-1.709389123682551,7,1
29077,-0.9368580679234281,12003,-1.709389123682551,7,1
29086,-0.7747859951372169,12003,-1.709389123682551,7,1
29077,-0.9112677406413947,12003,-1.709389123682551,7,1
29080,-0.9965688315815058,12003,-1.709389123682551,7,1
29075,-0.8515569769833169,12003,-1.709389123682551,7,1
26710,-0.8430268678893058,12003,-1.709389123682551,7,1
23014,-1.0050989406755169,9416,-1.709389123682551,7,1
23018,-0.9880387224874947,9416,-1.709389123682551,7,1
23018,-0.9795086133934836,9416,-1.709389123682551,7,1
23018,-0.9027376315473836,9416,-1.709389123682551,7,1
23010,-0.9709785042994725,9416,-1.709389123682551,7,1
23015,-0.9624483952054613,9416,-1.709389123682551,7,1
23021,-0.9112677406413947,9416,-1.709389123682551,7,1
23016,-0.8771473042653503,9416,-1.709389123682551,7,1
23001,-0.8515569769833169,9416,-1.709389123682551,7,1
26700,-0.8430268678893058,9416,-1.709389123682551,7,1
29105,-0.8856774133593613,12009,-1.709389123682551,7,1
29105,-1.0050989406755169,12009,-1.709389123682551,7,1
29109,-0.9197978497354058,12009,-1.709389123682551,7,1
29106,-1.013629049769528,12009,-1.709389123682551,7,1
29103,-0.8259666497012836,12009,-1.709389123682551,7,1
29107,-0.9880387224874947,12009,-1.709389123682551,7,1
29107,-0.9795086133934836,12009,-1.709389123682551,7,1
28930,-0.7662558860432058,12009,-1.709389123682551,7,1
29104,-0.9368580679234281,12009,-1.709389123682551,7,1
29102,-0.9624483952054613,12009,-1.709389123682551,7,1
29151,-0.9965688315815058,12009,-1.709389123682551,7,1
29107,-0.9027376315473836,12009,-1.709389123682551,7,1
29108,-0.7747859951372169,12009,-1.709389123682551,7,1
29101,-0.8771473042653503,12009,-1.709389123682551,7,1
26717,-0.8430268678893058,12009,-1.709389123682551,7,1
15678,-0.9965688315815058,910,-1.709389123682551,7,0
2578,-0.9624483952054613,910,-1.709389123682551,7,2
2578,-0.9453881770174392,910,-1.709389123682551,7,2
2586,-0.9368580679234281,910,-1.709389123682551,7,2
2579,-0.9880387224874947,910,-1.709389123682551,7,2
12,-0.8771473042653503,910,-1.709389123682551,7,2
2577,-1.013629049769528,910,-1.709389123682551,7,2
2575,-0.9112677406413947,910,-1.709389123682551,7,2
2589,-0.9795086133934836,910,-1.709389123682551,7,2
2580,-1.0050989406755169,910,-1.709389123682551,7,2
26658,-0.8430268678893058,910,-1.709389123682551,7,1
28992,-0.7321354496671614,11974,-1.709389123682551,7,1
29001,-0.8856774133593613,11974,-1.709389123682551,7,1
28928,-0.7662558860432058,11974,-1.709389123682551,7,1
28993,-0.9709785042994725,11974,-1.709389123682551,7,1
28994,-0.9965688315815058,11974,-1.709389123682551,7,1
29002,-1.0050989406755169,11974,-1.709389123682551,7,1
28999,-0.9880387224874947,11974,-1.709389123682551,7,1
29003,-1.013629049769528,11974,-1.709389123682551,7,1
28992,-0.9624483952054613,11974,-1.709389123682551,7,1
28997,-0.9112677406413947,11974,-1.709389123682551,7,1
28996,-0.9368580679234281,11974,-1.709389123682551,7,1
28995,-0.8259666497012836,11974,-1.709389123682551,7,1
113,-0.8771473042653503,11974,-1.709389123682551,7,2
20170,-0.6980150132911169,11974,-1.709389123682551,7,1
28992,-0.8515569769833169,11974,-1.709389123682551,7,1
